Accident_Index,Location_Easting,Location_Northing,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_District,Local_Authority_Highway,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Date_Time
201897NA00604,274388.0,664963.0,-4.008531,55.861428000000004,97,3,2,4,4,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,4,1,0,0,1,1,,2018-11-04 15:30:00
201897NA00605,271908.0,664370.0,-4.047846,55.85545,97,3,2,1,6,932,S12000044,3,89,6,60,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-11-05 14:55:00
201897NA00608,274958.0,668212.0,-4.000931,55.89075,97,2,1,2,5,932,S12000044,4,802,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-08-16 12:00:00
201897NA00609,276514.0,668362.0,-3.9761370000000005,55.892497999999996,97,3,2,1,2,932,S12000044,3,73,1,30,1,4,4,803,0,0,1,1,2,0,0,2,2,,2018-09-17 14:30:00
201897NA00702,280331.0,671416.0,-3.916495,55.920885999999996,97,2,2,3,2,932,S12000044,4,803,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-12-02 13:20:00
201897NA00706,270019.0,664540.0,-4.078082,55.856471,97,3,2,1,2,932,S12000044,3,89,1,30,1,4,3,752,0,0,1,1,1,0,0,1,1,,2018-06-18 16:30:00
201897NA00709,270031.0,664552.0,-4.077896,55.856581999999996,97,3,2,1,3,932,S12000044,3,89,1,30,1,4,3,752,0,0,1,1,1,0,0,1,1,,2018-09-18 15:40:00
201897NA00712,278173.0,664600.0,-3.9479330000000004,55.859140000000004,97,3,2,1,5,932,S12000044,6,0,6,30,7,4,6,0,0,0,4,1,2,0,0,1,1,,2018-06-12 16:30:00
201897NA00803,276401.0,666118.0,-3.976917,55.872319999999995,97,3,2,1,4,932,S12000044,3,8010,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,,2018-03-14 06:25:00
201897NA00804,273233.0,664031.0,-4.026536,55.85275600000001,97,3,4,1,6,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-04-13 13:20:00
201897NA00806,270076.0,664157.0,-4.076989,55.853047,97,2,2,1,2,932,S12000044,6,0,9,20,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,2018-04-06 17:30:00
201897NA00808,274672.0,664430.0,-4.00375,55.856716000000006,97,3,3,2,1,932,S12000044,4,753,1,30,1,4,6,0,0,0,1,2,2,0,0,1,1,,2018-08-19 08:27:00
201897NA00810,276554.0,666778.0,-3.974775,55.878285,97,3,1,1,4,932,S12000044,6,0,3,30,9,4,6,0,0,0,1,1,1,0,0,1,2,,2018-10-10 18:00:00
201897NA00902,270102.0,664421.0,-4.0767,55.855425,97,3,1,1,5,932,S12000044,3,752,6,20,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,2018-02-15 16:30:00
201897NA00906,273154.0,665519.0,-4.028494,55.866096999999996,97,3,2,1,5,932,S12000044,4,803,6,30,2,4,6,0,0,5,1,1,1,0,0,1,1,,2018-06-14 07:00:00
201897NA00909,277404.0,666809.0,-3.961211,55.878781000000004,97,3,3,2,4,932,S12000044,6,0,6,60,0,-1,-1,0,0,0,1,5,5,0,0,2,1,,2018-09-19 16:00:00
201897NA00910,276321.0,663953.0,-3.977206,55.852858999999995,97,2,2,4,4,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-10-10 18:20:00
201897NA00911,271690.0,664203.0,-4.051247,55.853892,97,3,2,1,3,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,1,9,2,0,0,1,2,,2018-11-20 08:40:00
201897NA00912,276227.0,665430.0,-3.9793819999999998,55.866096999999996,97,3,1,1,2,932,S12000044,6,0,6,30,0,-1,-1,0,0,4,4,9,1,0,0,1,2,,2018-10-12 17:40:00
201897NA01002,273567.0,663546.0,-4.0209779999999995,55.848489,97,2,1,1,6,932,S12000044,3,725,6,30,0,-1,-1,0,0,4,4,2,2,0,0,1,1,,2018-02-16 19:00:00
201897NA01003,274636.0,664866.0,-4.004526,55.860620999999995,97,3,2,1,5,932,S12000044,4,753,1,30,1,4,3,89,0,0,4,1,1,0,0,1,1,,2018-03-15 20:45:00
201897NA01005,273996.0,664820.0,-4.014723,55.860041,97,3,2,3,5,932,S12000044,6,0,6,30,3,4,3,89,0,0,1,1,1,0,0,1,1,,2018-05-17 15:40:00
201897NA01008,278922.0,664747.0,-3.93604,55.860649,97,3,2,1,3,932,S12000044,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-08-21 17:30:00
201897NA01009,278146.0,664735.0,-3.948425,55.86034599999999,97,3,1,1,5,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,1,1,0,6,1,1,,2018-09-20 14:00:00
201897NA01010,276031.0,665717.0,-3.982643,55.868624,97,3,2,1,7,932,S12000044,3,8010,6,30,6,2,4,802,0,0,1,1,1,0,0,1,1,,2018-10-13 16:09:00
201897NA01101,270042.0,665764.0,-4.078302,55.867467000000005,97,3,1,1,7,932,S12000044,3,752,6,60,0,-1,-1,0,0,0,6,3,3,0,0,2,1,,2018-01-20 00:01:00
201897NA01103,277414.0,665655.0,-3.960529,55.868421,97,3,2,1,6,932,S12000044,6,0,6,30,8,1,6,0,0,0,4,1,1,0,0,1,1,,2018-03-16 17:50:00
201897NA01106,271657.0,666659.0,-4.052938,55.875935999999996,97,3,2,1,5,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-06-21 18:30:00
201897NA01108,276516.0,666637.0,-3.975317,55.877008999999994,97,3,2,1,5,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-08-23 17:20:00
201897NA01201,276218.0,665250.0,-3.979443,55.864478000000005,97,2,2,4,4,932,S12000044,3,89,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,2018-01-17 17:45:00
201897NA01209,273579.0,663624.0,-4.020823,55.84919300000001,97,2,1,1,2,932,S12000044,3,725,3,30,0,-1,-1,0,0,8,1,1,1,0,0,1,1,,2018-09-24 11:20:00
201897NA01211,278592.0,662621.0,-3.940357,55.841475,97,3,2,1,6,932,S12000044,3,73,6,50,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,2018-11-23 07:25:00
201897NA01303,270155.0,666503.0,-4.076852,55.87413299999999,97,2,2,2,2,932,S12000044,3,752,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,,2018-03-19 15:25:00
201897NA01304,277443.0,664560.0,-3.95957,55.858596,97,3,3,1,5,932,S12000044,4,8058,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-04-19 08:57:00
201897NA01308,277557.0,663932.0,-3.957466,55.852986,97,3,2,1,5,932,S12000044,3,73,6,30,3,2,6,0,0,0,1,1,1,4,0,1,2,,2018-08-23 16:50:00
201897NA01401,273624.0,664138.0,-4.020344000000001,55.85381999999999,97,3,1,1,1,932,S12000044,3,725,1,30,1,4,4,753,0,0,1,3,3,0,0,1,1,,2018-01-21 13:10:00
201897NA01402,276028.0,664606.0,-3.982182,55.858647,97,3,2,1,5,932,S12000044,4,802,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-22 09:00:00
201897NA01404,271122.0,663742.0,-4.060095,55.849601,97,3,1,1,5,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,2018-04-26 17:10:00
201897NA01405,277147.0,664694.0,-3.964357,55.859724,97,3,2,3,4,932,S12000044,3,73,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-05-23 15:15:00
201897NA01409,275013.0,665111.0,-3.99862,55.86291899999999,97,3,3,2,7,932,S12000044,3,89,6,30,6,4,6,0,0,0,1,1,1,4,0,1,1,,2018-09-29 12:00:00
201897NA01412,273495.0,665005.0,-4.022808,55.861571,97,2,1,1,1,932,S12000044,4,804,6,30,3,2,6,0,0,4,4,1,1,0,0,1,1,,2018-12-16 17:25:00
201897NA01502,274782.0,664973.0,-4.002244999999999,55.861619999999995,97,3,1,1,6,932,S12000044,3,89,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,,2018-02-23 22:10:00
201897NA01503,276400.0,665543.0,-3.976671,55.86715600000001,97,3,2,1,6,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,2018-03-23 08:50:00
201897NA01506,273525.0,663984.0,-4.021853,55.852411,97,2,1,1,7,932,S12000044,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,2,,2018-09-06 14:00:00
201897NA01508,273820.0,662833.0,-4.016608,55.842153,97,3,2,1,4,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-08-29 21:00:00
201897NA01512,273311.0,662610.0,-4.024627,55.840017,97,3,2,4,5,932,S12000044,3,725,3,40,6,2,6,0,0,0,4,1,2,0,0,1,1,,2018-12-20 20:20:00
201897NA01604,273073.0,665693.0,-4.029869000000001,55.867638,97,3,2,1,6,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,2018-04-27 16:10:00
201897NA01608,277036.0,662895.0,-3.9653129999999996,55.843541,97,3,3,2,5,932,S12000044,4,802,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-08-30 09:15:00
201897NA01709,278101.0,664586.0,-3.9490760000000003,55.858996,97,3,2,1,4,932,S12000044,6,0,3,30,8,4,6,0,0,0,1,2,2,0,0,1,2,,2018-09-19 10:15:00
201897NA01711,272723.0,664602.0,-4.034945,55.857749,97,3,2,2,5,932,S12000044,4,753,6,30,0,-1,-1,0,0,0,1,5,5,0,0,1,1,,2018-11-29 12:15:00
201897NA01801,274199.0,664189.0,-4.011189,55.854428000000006,97,3,2,1,5,932,S12000044,6,0,1,30,1,4,4,753,0,0,4,1,1,0,0,1,1,,2018-01-25 21:32:00
201897NA01803,272136.0,665797.0,-4.04488,55.868324,97,3,4,1,7,932,S12000044,6,0,6,30,8,4,6,0,0,0,1,2,2,0,0,1,1,,2018-03-31 17:10:00
201897NA01804,269535.0,664465.0,-4.085772,55.85566600000001,97,3,2,2,6,932,S12000044,3,89,1,30,1,4,3,8,0,0,1,1,1,0,0,1,2,,2018-04-20 17:45:00
201897NA01810,279027.0,662147.0,-3.933204,55.837328,97,3,2,2,3,932,S12000044,3,73,3,70,9,4,6,0,0,0,1,1,2,0,0,2,1,,2018-10-30 08:45:00
201897NA01901,272972.0,663608.0,-4.0305040000000005,55.848889,97,2,2,1,6,932,S12000044,6,0,3,30,0,-1,-1,0,0,0,1,6,3,0,0,1,1,,2018-01-19 16:00:00
201897NA01912,272784.0,667350.0,-4.035262,55.88244,97,3,2,1,4,932,S12000044,4,804,6,30,0,-1,-1,0,0,0,7,1,2,0,0,2,2,,2018-12-26 19:10:00
201897NA02005,273736.0,663926.0,-4.018458,55.851946,97,3,3,1,3,932,S12000044,4,753,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-05-29 16:10:00
201897NA02010,274157.0,664124.0,-4.011829,55.853834,97,3,2,2,2,932,S12000044,4,753,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,2018-10-29 13:10:00
201897NA02011,277059.0,662780.0,-3.964894,55.842514,97,3,1,1,6,932,S12000044,4,802,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-11-30 17:28:00
201897NA02105,269550.0,664495.0,-4.085547,55.855940000000004,97,3,2,1,4,932,S12000044,3,89,1,30,1,4,3,752,0,0,1,1,1,0,0,1,2,,2018-05-30 12:40:00
201897NA02107,275438.0,666985.0,-3.992697,55.879856999999994,97,3,2,1,1,932,S12000044,4,802,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,,2018-07-15 14:25:00
201897NA02112,274634.0,664753.0,-4.004506,55.85960600000001,97,2,1,1,6,932,S12000044,4,753,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-07-12 14:10:00
201897NA02205,269966.0,664568.0,-4.078942,55.856708,97,3,2,1,5,932,S12000044,3,89,3,30,1,4,3,752,0,0,1,1,1,0,0,1,2,,2018-05-31 06:30:00
201897NA02210,276858.0,665718.0,-3.969436,55.86884499999999,97,3,3,2,1,932,S12000044,6,0,1,30,2,4,4,8053,0,0,1,1,1,0,0,1,2,,2018-10-28 12:45:00
201897NA02301,271247.0,666361.0,-4.0593449999999995,55.873151,97,3,2,2,1,932,S12000044,6,0,6,30,3,4,6,0,0,4,1,3,3,0,0,1,1,,2018-01-21 15:00:00
201897NA02501,273063.0,665705.0,-4.030034,55.867743000000004,97,3,1,1,4,932,S12000044,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,,2018-01-31 18:50:00
201897NA70104,270792.0,669581.0,-4.068149,55.901941,97,3,2,1,6,932,S12000044,1,73,3,70,0,-1,-1,0,0,0,6,1,1,4,0,2,1,,2018-04-20 02:50:00
201897NA75101,280048.0,662289.0,-3.9169739999999997,55.838857999999995,97,2,7,1,5,932,S12000044,1,8,3,70,0,-1,-1,0,0,0,6,7,2,0,0,2,1,,2018-11-01 06:20:00
201897NA75102,283095.0,662798.0,-3.8685680000000002,55.844177,97,3,2,2,7,932,S12000044,4,7066,6,30,2,4,6,0,0,0,4,2,2,0,0,2,1,,2018-03-02 19:00:00
201897NA75105,269459.0,664497.0,-4.087001,55.85593299999999,97,3,2,1,3,932,S12000044,3,89,3,40,1,4,3,8,0,0,4,2,2,0,0,1,1,,2018-01-05 20:20:00
201897NA75109,273315.0,662610.0,-4.024563,55.84001800000001,97,3,2,1,3,932,S12000044,3,725,3,30,7,2,4,7070,0,0,1,1,1,0,0,1,1,,2018-11-09 16:10:00
201897NA75110,279725.0,662153.0,-3.922068,55.837556000000006,97,3,6,1,1,932,S12000044,1,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-07-10 12:19:00
201897NA75112,273625.0,662667.0,-4.019643,55.840612,97,3,3,2,2,932,S12000044,1,8,3,70,0,-1,-1,0,0,0,1,1,2,0,0,1,1,,2018-10-12 08:45:00
201897NA75201,282498.0,662551.0,-3.877989,55.841814,97,3,2,1,3,932,S12000044,4,7066,1,30,1,4,6,0,0,0,1,3,3,0,0,2,1,,2018-01-16 09:45:00
201897NA75202,276023.0,664600.0,-3.9822589999999995,55.858592,97,3,2,1,6,932,S12000044,4,802,6,30,3,4,6,0,0,0,5,1,2,0,0,1,1,,2018-09-02 19:05:00
201897NA75203,284890.0,663070.0,-3.8400339999999997,55.847052000000005,97,3,2,2,5,932,S12000044,4,7066,6,60,0,-1,-1,0,0,0,4,1,2,0,0,2,1,,2018-08-03 18:00:00
201897NA75205,279325.0,666850.0,-3.930543,55.879633999999996,97,2,1,1,3,932,S12000044,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,,2018-01-05 18:20:00
201897NA75206,276545.0,665602.0,-3.974382,55.867723,97,2,2,5,2,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-11-06 20:45:00
201897NA75209,273374.0,662971.0,-4.02379,55.843275,97,3,2,1,2,932,S12000044,3,725,3,40,9,2,6,0,0,0,4,1,1,0,0,1,1,,2018-09-17 21:20:00
201897NA75210,285453.0,663785.0,-3.831349,55.853607,97,3,2,1,1,932,S12000044,1,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-07-10 07:19:00
201897NA75211,275043.0,663968.0,-3.997614,55.852664000000004,97,3,1,1,1,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,2018-11-25 05:00:00
201897NA75212,273352.0,665139.0,-4.025154,55.862737,97,3,1,1,6,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,,2018-12-14 15:50:00
201897NA75304,273256.0,662410.0,-4.025411,55.838207,97,3,1,1,2,932,S12000044,3,725,7,40,5,4,1,8,0,0,1,1,1,0,0,1,1,,2018-09-04 15:05:00
201897NA75306,283694.0,670762.0,-3.862431,55.915839,97,1,1,1,4,932,S12000044,6,0,6,60,0,-1,-1,0,0,0,6,1,1,0,2,2,1,,2018-06-13 00:10:00
201897NA75310,273264.0,663033.0,-4.025575,55.843803,97,3,3,2,6,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,2018-12-10 12:35:00
201897NA75401,273362.0,662895.0,-4.023946,55.84259,97,2,2,1,7,932,S12000044,3,725,3,40,6,2,3,8,0,0,4,1,1,0,0,1,1,,2018-01-27 19:40:00
201897NA75402,279113.0,661974.0,-3.931754,55.835795999999995,97,3,2,1,5,932,S12000044,3,73,1,60,1,4,3,8,0,0,1,1,1,0,0,2,1,,2018-02-22 16:15:00
201897NA75406,277165.0,661990.0,-3.962844,55.835448,97,3,2,2,5,932,S12000044,3,8,1,60,1,4,4,802,0,0,1,1,1,0,0,1,1,,2018-06-14 11:00:00
201897NA75407,279273.0,661865.0,-3.929153,55.83485699999999,97,3,2,1,3,932,S12000044,1,8,7,60,1,4,3,73,0,0,1,1,1,0,0,2,1,,2018-07-24 13:20:00
201897NA75410,271416.0,666168.0,-4.056554,55.871463,97,2,2,1,1,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,2018-07-10 15:25:00
201897NA75412,279098.0,662066.0,-3.932034,55.83661800000001,97,3,2,1,1,932,S12000044,3,73,3,70,3,4,6,0,0,0,1,1,2,2,0,2,1,,2018-12-16 15:15:00
201897NA75504,277337.0,665735.0,-3.9617949999999995,55.869119999999995,97,3,2,1,2,932,S12000044,3,73,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,,2018-04-30 12:15:00
201897NA75506,277252.0,664253.0,-3.9624800000000002,55.85579,97,3,2,1,5,932,S12000044,3,73,6,30,3,4,4,8058,0,0,1,4,1,0,0,1,1,,2018-06-14 15:55:00
201897NA75612,272127.0,662768.0,-4.043595,55.841122999999996,97,3,2,1,5,932,S12000044,1,8,3,70,0,-1,-1,0,0,0,6,2,2,0,0,1,1,,2018-12-20 19:50:00
201897NA75712,273235.0,664036.0,-4.0265059999999995,55.852802000000004,97,1,2,1,1,932,S12000044,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,,2018-12-30 04:45:00
201897NA75806,280054.0,662298.0,-3.9168819999999998,55.838941000000005,97,3,4,1,6,932,S12000044,1,8,3,70,5,4,1,8,0,0,1,1,1,0,0,2,1,,2018-06-22 06:15:00
201897NA75812,273392.0,662979.0,-4.023507,55.843352,97,2,2,1,2,932,S12000044,3,725,3,30,6,2,6,0,0,0,4,1,1,0,0,1,1,,2018-12-17 06:00:00
201897NA76006,270278.0,663980.0,-4.07368,55.851512,97,2,1,1,6,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-06-29 16:05:00
201897NA76106,277076.0,661929.0,-3.9642370000000002,55.834877,97,3,2,1,5,932,S12000044,1,8,7,70,1,4,4,799,0,0,1,1,1,0,0,1,1,,2018-06-21 15:45:00
201897NA76206,273270.0,662760.0,-4.025351000000001,55.841353000000005,97,3,2,1,2,932,S12000044,3,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-11-06 08:30:00
201897NC00102,271769.0,671842.0,-4.0536080000000005,55.922504,97,3,2,1,5,932,S12000044,1,73,3,70,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,2018-01-02 04:45:00
201897NC00103,277756.0,676819.0,-3.960124,55.968754000000004,97,3,2,1,5,932,S12000044,6,0,7,30,5,4,6,0,0,0,1,1,2,0,0,1,1,,2018-08-03 15:25:00
201897NC00109,275535.0,674227.0,-3.994486,55.944908999999996,97,2,2,1,7,932,S12000044,3,8011,1,40,1,4,3,8011,0,0,1,2,2,0,0,1,1,,2018-01-09 16:00:00
201897NC00110,276987.0,676631.0,-3.97235,55.966868999999996,97,3,1,1,2,932,S12000044,3,8011,1,50,1,4,3,8011,0,0,4,2,2,0,0,1,1,,2018-08-10 07:20:00
201897NC00205,266174.0,670595.0,-4.142454,55.909783,97,3,1,1,7,932,S12000044,4,757,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-12-05 18:45:00
201897NC00209,268455.0,669528.0,-4.105473,55.900831999999994,97,3,1,1,3,932,S12000044,3,752,6,30,9,2,3,752,0,5,1,2,2,0,0,1,2,,2018-09-18 13:30:00
201897NC00303,269777.0,671092.0,-4.085099,55.915234,97,3,1,1,1,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,3,4,0,0,1,2,,2018-03-18 07:30:00
201897NC00304,266331.0,668322.0,-4.138821,55.889419,97,3,1,1,7,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,,2018-04-14 06:50:00
201897NC00306,276950.0,676310.0,-3.9727959999999998,55.963977,97,3,2,1,3,932,S12000044,3,8011,3,60,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-06-19 13:15:00
201897NC00309,271188.0,671867.0,-4.062911,55.922573,97,3,2,1,3,932,S12000044,6,0,6,30,5,2,1,80,0,0,1,1,1,0,0,2,1,,2018-09-25 12:40:00
201897NC00310,272575.0,677364.0,-4.043330999999999,55.9723,97,2,1,1,6,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,2018-12-10 18:00:00
201897NC00311,272027.0,678132.0,-4.05247,55.97905,97,1,1,1,4,932,S12000044,3,803,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,2018-11-21 14:00:00
201897NC00402,268455.0,669419.0,-4.10542,55.899853,97,3,1,1,6,932,S12000044,6,0,6,30,9,2,3,752,0,5,4,1,2,0,0,1,1,,2018-09-02 19:50:00
201897NC00404,271096.0,677981.0,-4.067307,55.977444999999996,97,3,3,1,4,932,S12000044,3,803,6,30,1,4,6,0,0,4,1,6,3,0,0,1,1,,2018-04-04 16:50:00
201897NC00405,278234.0,676055.0,-3.952125,55.962015,97,3,2,1,2,932,S12000044,6,0,6,40,3,4,6,0,0,0,1,1,1,0,0,1,2,,2018-05-14 09:15:00
201897NC00406,274167.0,683465.0,-4.020698,56.027501,97,3,1,1,5,932,S12000044,6,0,6,60,0,-1,-1,0,0,0,6,5,2,0,0,2,1,,2018-06-14 01:45:00
201897NC00410,276258.0,673373.0,-3.982525,55.937427,97,3,2,1,2,932,S12000044,4,8039,1,30,1,4,4,8054,0,0,1,1,1,0,0,1,1,,2018-10-15 16:50:00
201897NC00501,271796.0,677608.0,-4.0559199999999995,55.974284,97,2,2,1,2,932,S12000044,4,802,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-01-15 14:05:00
201897NC00505,269879.0,668063.0,-4.0820099999999995,55.888065000000005,97,3,1,1,3,932,S12000044,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,2,1,,2018-05-15 18:50:00
201897NC00509,270075.0,677685.0,-4.083514,55.974512,97,3,2,1,3,932,S12000044,3,803,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,,2018-04-09 17:10:00
201897NC00511,275288.0,674179.0,-3.998416,55.944414,97,2,1,1,4,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,4,4,2,0,0,1,1,,2018-11-28 21:00:00
201897NC00512,266340.0,669735.0,-4.139375,55.902108,97,3,2,1,7,932,S12000044,1,80,7,50,1,4,3,806,0,0,1,1,1,0,0,2,2,,2018-12-22 13:00:00
201897NC00603,272366.0,674776.0,-4.045451,55.949006999999995,97,3,3,1,3,932,S12000044,4,802,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-03-20 09:30:00
201897NC00605,270719.0,671143.0,-4.070064,55.915946999999996,97,3,2,1,1,932,S12000044,3,80,3,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-05-20 10:00:00
201897NC00606,266443.0,669650.0,-4.137687000000001,55.901373,97,3,2,2,4,932,S12000044,1,80,1,50,1,4,1,80,0,0,1,9,1,0,0,2,2,,2018-06-27 18:00:00
201897NC00607,276121.0,674343.0,-3.9851620000000003,55.946102,97,3,1,1,3,932,S12000044,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-07-17 11:00:00
201897NC00608,268852.0,669120.0,-4.09893,55.897277,97,3,2,1,6,932,S12000044,3,725,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-08-24 15:50:00
201897NC00611,278045.0,677420.0,-3.955769,55.974224,97,3,2,2,6,932,S12000044,4,8016,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-11-30 17:20:00
201897NC00701,266342.0,668296.0,-4.138632,55.889188,97,3,2,1,6,932,S12000044,6,0,6,30,3,3,6,0,0,0,1,1,2,0,0,1,2,,2018-01-19 08:25:00
201897NC00702,276781.0,676828.0,-3.975739,55.968585,97,3,1,1,7,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-02-17 20:00:00
201897NC00703,278717.0,676258.0,-3.9444839999999997,55.96396,97,3,2,2,6,932,S12000044,6,0,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-03-23 13:35:00
201897NC00704,275687.0,674026.0,-3.991961,55.943143000000006,97,3,1,1,2,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,,2018-04-23 20:00:00
201897NC00707,276338.0,675992.0,-3.982447,55.960965,97,3,1,1,1,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-01-07 01:20:00
201897NC00711,276679.0,675602.0,-3.97681,55.95755,97,3,2,1,6,932,S12000044,3,8011,3,50,0,-1,-1,0,0,0,1,1,1,6,0,1,1,,2018-11-23 11:00:00
201897NC00802,272232.0,674956.0,-4.047680000000001,55.950588,97,2,3,4,2,932,S12000044,4,802,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,,2018-02-19 17:15:00
201897NC00804,277751.0,676828.0,-3.960208,55.968833,97,3,2,1,2,932,S12000044,6,0,3,50,6,4,6,0,0,0,1,1,1,0,0,1,1,,2018-04-30 09:00:00
201897NC00806,269799.0,667813.0,-4.083168,55.885799,97,3,2,1,7,932,S12000044,3,752,1,30,1,4,4,806,0,0,1,1,1,0,0,2,1,,2018-09-06 21:15:00
201897NC00807,266054.0,670924.0,-4.144534999999999,55.912704000000005,97,3,2,1,3,932,S12000044,4,757,6,60,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-07-24 19:20:00
201897NC00902,271786.0,677027.0,-4.055803,55.969064,97,3,1,1,5,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-02-22 09:30:00
201897NC00905,273242.0,674205.0,-4.0311639999999995,55.944112,97,3,2,1,4,932,S12000044,4,802,6,30,0,-1,-1,0,0,0,1,1,1,0,1,1,1,,2018-05-23 15:00:00
201897NC01001,276271.0,672599.0,-3.9819620000000002,55.93048100000001,97,3,1,1,4,932,S12000044,4,8039,6,30,1,4,6,0,0,0,4,2,2,0,0,1,1,,2018-01-24 18:30:00
201897NC01002,272327.0,673001.0,-4.045234,55.933059,97,2,2,1,2,932,S12000044,6,0,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-26 16:45:00
